"","Year","Month","Treatment","Plot","parasite","prevalence_among_plants"
"5624","19","November","Control","12","CRust",0
"5625","19","November","Control","12","Rhiz",0
"5626","19","November","Control","13","Anthracnose",0.0192307692307692
"5627","19","November","Control","13","CRust",0
"5628","19","November","Control","13","Rhiz",0
"5629","19","November","Control","16","Anthracnose",0.0185185185185185
"5630","19","November","Control","16","CRust",0
"5631","19","November","Control","16","Rhiz",0
"5632","19","November","Control","20","Anthracnose",0
"5633","19","November","Control","20","CRust",0
"5634","19","November","Control","20","Rhiz",0
"5635","19","November","Control","23","Anthracnose",0.0727272727272727
"5636","19","November","Control","23","CRust",0
"5637","19","November","Control","23","Rhiz",0
"5638","19","November","Control","29","Anthracnose",0
"5639","19","November","Control","29","CRust",0
"5640","19","November","Control","29","Rhiz",0
"5641","19","November","Control","30","Anthracnose",0.04
"5642","19","November","Control","30","CRust",0
"5643","19","November","Control","30","Rhiz",0
"5644","19","November","Control","38","Anthracnose",0
"5645","19","November","Control","38","CRust",0
"5646","19","November","Control","38","Rhiz",0
"5647","19","November","Control","44","Anthracnose",0.0192307692307692
"5648","19","November","Control","44","CRust",0.0384615384615385
"5649","19","November","Control","44","Rhiz",0
"5650","19","November","Control","46","Anthracnose",0
"5651","19","November","Control","46","CRust",0
"5652","19","November","Control","46","Rhiz",0
"5653","19","November","Control","54","Anthracnose",0.0212765957446809
"5654","19","November","Control","54","CRust",0
"5655","19","November","Control","54","Rhiz",0
"5656","19","November","Control","55","Anthracnose",0.0185185185185185
"5657","19","November","Control","55","CRust",0
"5658","19","November","Control","55","Rhiz",0
"5659","19","November","Control","62","Anthracnose",0
"5660","19","November","Control","62","CRust",0
"5661","19","November","Control","62","Rhiz",0
"5662","19","November","Control","63","Anthracnose",0.0454545454545454
"5663","19","November","Control","63","CRust",0
"5664","19","November","Control","63","Rhiz",0
"5665","19","November","CR_P","2","Anthracnose",0.0181818181818182
"5666","19","November","CR_P","2","CRust",0
"5667","19","November","CR_P","2","Rhiz",0
"5668","19","November","CR_P","6","Anthracnose",0
"5669","19","November","CR_P","6","CRust",0
"5670","19","November","CR_P","6","Rhiz",0
"5671","19","November","CR_P","14","Anthracnose",0
"5672","19","November","CR_P","14","CRust",0
"5673","19","November","CR_P","14","Rhiz",0
"5674","19","November","CR_P","15","Anthracnose",0.0363636363636364
"5675","19","November","CR_P","15","CRust",0
"5676","19","November","CR_P","15","Rhiz",0
"5677","19","November","CR_P","17","Anthracnose",0.0377358490566038
"5678","19","November","CR_P","17","CRust",0
"5679","19","November","CR_P","17","Rhiz",0
"5680","19","November","CR_P","18","Anthracnose",0.0181818181818182
"5681","19","November","CR_P","18","CRust",0
"5682","19","November","CR_P","18","Rhiz",0
"5683","19","November","CR_P","25","Anthracnose",0.0384615384615385
"5684","19","November","CR_P","25","CRust",0
"5685","19","November","CR_P","25","Rhiz",0
"5686","19","November","CR_P","26","Anthracnose",0.0185185185185185
"5687","19","November","CR_P","26","CRust",0
"5688","19","November","CR_P","26","Rhiz",0
"5689","19","November","CR_P","28","Anthracnose",0
"5690","19","November","CR_P","28","CRust",0
"5691","19","November","CR_P","28","Rhiz",0
"5692","19","November","CR_P","34","Anthracnose",0
"5693","19","November","CR_P","34","CRust",0
"5694","19","November","CR_P","34","Rhiz",0
"5695","19","November","CR_P","35","Anthracnose",0.0188679245283019
"5696","19","November","CR_P","35","CRust",0
"5697","19","November","CR_P","35","Rhiz",0
"5698","19","November","CR_P","37","Anthracnose",0
"5699","19","November","CR_P","37","CRust",0
"5700","19","November","CR_P","37","Rhiz",0
"5701","19","November","CR_P","39","Anthracnose",0
"5702","19","November","CR_P","39","CRust",0
"5703","19","November","CR_P","39","Rhiz",0
"5704","19","November","CR_P","47","Anthracnose",0
"5705","19","November","CR_P","47","CRust",0
"5706","19","November","CR_P","47","Rhiz",0
"5707","19","November","CR_P","51","Anthracnose",0.0588235294117647
"5708","19","November","CR_P","51","CRust",0
"5709","19","November","CR_P","51","Rhiz",0
"5710","19","November","CR_P","61","Anthracnose",0
"5711","19","November","CR_P","61","CRust",0
"5712","19","November","CR_P","61","Rhiz",0
"5713","19","November","CRP","3","Anthracnose",0
"5714","19","November","CRP","3","CRust",0
"5715","19","November","CRP","3","Rhiz",0
"5716","19","November","CRP","5","Anthracnose",0
"5717","19","November","CRP","5","CRust",0
"5718","19","November","CRP","5","Rhiz",0
"5719","19","November","CRP","8","Anthracnose",0
"5720","19","November","CRP","8","CRust",0
"5721","19","November","CRP","8","Rhiz",0
"5722","19","November","CRP","9","Anthracnose",0
"5723","19","November","CRP","9","CRust",0
"5724","19","November","CRP","9","Rhiz",0
"5725","19","November","CRP","24","Anthracnose",0
"5726","19","November","CRP","24","CRust",0
"5727","19","November","CRP","24","Rhiz",0
"5728","19","November","CRP","27","Anthracnose",0
"5729","19","November","CRP","27","CRust",0
"5730","19","November","CRP","27","Rhiz",0
"5731","19","November","CRP","32","Anthracnose",0
"5732","19","November","CRP","32","CRust",0
"5733","19","November","CRP","32","Rhiz",0
"5734","19","November","CRP","33","Anthracnose",0
"5735","19","November","CRP","33","CRust",0
"5736","19","November","CRP","33","Rhiz",0
"5737","19","November","CRP","41","Anthracnose",0
"5738","19","November","CRP","41","CRust",0
"5739","19","November","CRP","41","Rhiz",0
"5740","19","November","CRP","42","Anthracnose",0
"5741","19","November","CRP","42","CRust",0
"5742","19","November","CRP","42","Rhiz",0
"5743","19","November","CRP","45","Anthracnose",0
"5744","19","November","CRP","45","CRust",0
"5745","19","November","CRP","45","Rhiz",0
"5746","19","November","CRP","48","Anthracnose",0
"5747","19","November","CRP","48","CRust",0
"5748","19","November","CRP","48","Rhiz",0
"5749","19","November","CRP","49","Anthracnose",0.0192307692307692
"5750","19","November","CRP","49","CRust",0
"5751","19","November","CRP","49","Rhiz",0
"5752","19","November","CRP","58","Anthracnose",0
"5753","19","November","CRP","58","CRust",0
"5754","19","November","CRP","58","Rhiz",0
"5755","19","November","CRP","60","Anthracnose",0
"5756","19","November","CRP","60","CRust",0
"5757","19","November","CRP","60","Rhiz",0
"5758","19","November","CRP","64","Anthracnose",0
"5759","19","November","CRP","64","CRust",0
"5760","19","November","CRP","64","Rhiz",0
"5761","19","December","Always_sprayed","4","Anthracnose",0
"5762","19","December","Always_sprayed","4","CRust",0
"5763","19","December","Always_sprayed","4","Rhiz",0
"5764","19","December","Always_sprayed","10","Anthracnose",0
"5765","19","December","Always_sprayed","10","CRust",0
"5766","19","December","Always_sprayed","10","Rhiz",0
"5767","19","December","Always_sprayed","11","Anthracnose",0
"5768","19","December","Always_sprayed","11","CRust",0
"5769","19","December","Always_sprayed","11","Rhiz",0
"5770","19","December","Always_sprayed","19","Anthracnose",0
"5771","19","December","Always_sprayed","19","CRust",0
"5772","19","December","Always_sprayed","19","Rhiz",0
"5773","19","December","Always_sprayed","21","Anthracnose",0
"5774","19","December","Always_sprayed","21","CRust",0
"5775","19","December","Always_sprayed","21","Rhiz",0
"5776","19","December","Always_sprayed","22","Anthracnose",0
"5777","19","December","Always_sprayed","22","CRust",0
"5778","19","December","Always_sprayed","22","Rhiz",0
"5779","19","December","Always_sprayed","31","Anthracnose",0
"5780","19","December","Always_sprayed","31","CRust",0
"5781","19","December","Always_sprayed","31","Rhiz",0
"5782","19","December","Always_sprayed","36","Anthracnose",0
"5783","19","December","Always_sprayed","36","CRust",0
"5784","19","December","Always_sprayed","36","Rhiz",0
"5785","19","December","Always_sprayed","40","Anthracnose",0
"5786","19","December","Always_sprayed","40","CRust",0
"5787","19","December","Always_sprayed","40","Rhiz",0
"5788","19","December","Always_sprayed","43","Anthracnose",0
"5789","19","December","Always_sprayed","43","CRust",0
"5790","19","December","Always_sprayed","43","Rhiz",0
"5791","19","December","Always_sprayed","50","Anthracnose",0
"5792","19","December","Always_sprayed","50","CRust",0
"5793","19","December","Always_sprayed","50","Rhiz",0
"5794","19","December","Always_sprayed","52","Anthracnose",0
"5795","19","December","Always_sprayed","52","CRust",0
"5796","19","December","Always_sprayed","52","Rhiz",0
"5797","19","December","Always_sprayed","53","Anthracnose",0
"5798","19","December","Always_sprayed","53","CRust",0
"5799","19","December","Always_sprayed","53","Rhiz",0
"5800","19","December","Always_sprayed","56","Anthracnose",0
"5801","19","December","Always_sprayed","56","CRust",0
"5802","19","December","Always_sprayed","56","Rhiz",0
"5803","19","December","Always_sprayed","57","Anthracnose",0
"5804","19","December","Always_sprayed","57","CRust",0
"5805","19","December","Always_sprayed","57","Rhiz",0
"5806","19","December","Always_sprayed","59","Anthracnose",0
"5807","19","December","Always_sprayed","59","CRust",0
"5808","19","December","Always_sprayed","59","Rhiz",0
"5809","19","December","Control","1","Anthracnose",0.0175438596491228
"5810","19","December","Control","1","CRust",0
"5811","19","December","Control","1","Rhiz",0
"5812","19","December","Control","7","Anthracnose",0
"5813","19","December","Control","7","CRust",0
"5814","19","December","Control","7","Rhiz",0
"5815","19","December","Control","12","Anthracnose",0
"5816","19","December","Control","12","CRust",0
"5817","19","December","Control","12","Rhiz",0
"5818","19","December","Control","13","Anthracnose",0
"5819","19","December","Control","13","CRust",0
"5820","19","December","Control","13","Rhiz",0
"5821","19","December","Control","16","Anthracnose",0
"5822","19","December","Control","16","CRust",0
"5823","19","December","Control","16","Rhiz",0
"5824","19","December","Control","20","Anthracnose",0
"5825","19","December","Control","20","CRust",0
"5826","19","December","Control","20","Rhiz",0
"5827","19","December","Control","23","Anthracnose",0
"5828","19","December","Control","23","CRust",0
"5829","19","December","Control","23","Rhiz",0
"5830","19","December","Control","29","Anthracnose",0
"5831","19","December","Control","29","CRust",0
"5832","19","December","Control","29","Rhiz",0
"5833","19","December","Control","30","Anthracnose",0
"5834","19","December","Control","30","CRust",0
"5835","19","December","Control","30","Rhiz",0
"5836","19","December","Control","38","Anthracnose",0.0192307692307692
"5837","19","December","Control","38","CRust",0
"5838","19","December","Control","38","Rhiz",0
"5839","19","December","Control","44","Anthracnose",0
"5840","19","December","Control","44","CRust",0
"5841","19","December","Control","44","Rhiz",0
"5842","19","December","Control","46","Anthracnose",0.02
"5843","19","December","Control","46","CRust",0
"5844","19","December","Control","46","Rhiz",0
"5845","19","December","Control","54","Anthracnose",0
"5846","19","December","Control","54","CRust",0
"5847","19","December","Control","54","Rhiz",0
"5848","19","December","Control","55","Anthracnose",0
"5849","19","December","Control","55","CRust",0
"5850","19","December","Control","55","Rhiz",0
"5851","19","December","Control","62","Anthracnose",0
"5852","19","December","Control","62","CRust",0
"5853","19","December","Control","62","Rhiz",0
"5854","19","December","Control","63","Anthracnose",0
"5855","19","December","Control","63","CRust",0
"5856","19","December","Control","63","Rhiz",0
"5857","19","December","CR_P","2","Anthracnose",0
"5858","19","December","CR_P","2","CRust",0
"5859","19","December","CR_P","2","Rhiz",0
"5860","19","December","CR_P","6","Anthracnose",0
"5861","19","December","CR_P","6","CRust",0
"5862","19","December","CR_P","6","Rhiz",0
"5863","19","December","CR_P","14","Anthracnose",0
"5864","19","December","CR_P","14","CRust",0
"5865","19","December","CR_P","14","Rhiz",0
"5866","19","December","CR_P","15","Anthracnose",0
"5867","19","December","CR_P","15","CRust",0
"5868","19","December","CR_P","15","Rhiz",0
"5869","19","December","CR_P","17","Anthracnose",0
"5870","19","December","CR_P","17","CRust",0
"5871","19","December","CR_P","17","Rhiz",0
"5872","19","December","CR_P","18","Anthracnose",0
"5873","19","December","CR_P","18","CRust",0
"5874","19","December","CR_P","18","Rhiz",0
"5875","19","December","CR_P","25","Anthracnose",0.0217391304347826
"5876","19","December","CR_P","25","CRust",0
"5877","19","December","CR_P","25","Rhiz",0
"5878","19","December","CR_P","26","Anthracnose",0
"5879","19","December","CR_P","26","CRust",0
"5880","19","December","CR_P","26","Rhiz",0
"5881","19","December","CR_P","28","Anthracnose",0
"5882","19","December","CR_P","28","CRust",0
"5883","19","December","CR_P","28","Rhiz",0
"5884","19","December","CR_P","34","Anthracnose",0.02
"5885","19","December","CR_P","34","CRust",0
"5886","19","December","CR_P","34","Rhiz",0
"5887","19","December","CR_P","35","Anthracnose",0
"5888","19","December","CR_P","35","CRust",0
"5889","19","December","CR_P","35","Rhiz",0
"5890","19","December","CR_P","37","Anthracnose",0
"5891","19","December","CR_P","37","CRust",0
"5892","19","December","CR_P","37","Rhiz",0
"5893","19","December","CR_P","39","Anthracnose",0
"5894","19","December","CR_P","39","CRust",0
"5895","19","December","CR_P","39","Rhiz",0
"5896","19","December","CR_P","47","Anthracnose",0
"5897","19","December","CR_P","47","CRust",0
"5898","19","December","CR_P","47","Rhiz",0
"5899","19","December","CR_P","51","Anthracnose",0
"5900","19","December","CR_P","51","CRust",0
"5901","19","December","CR_P","51","Rhiz",0
"5902","19","December","CR_P","61","Anthracnose",0
"5903","19","December","CR_P","61","CRust",0
"5904","19","December","CR_P","61","Rhiz",0
"5905","19","December","CRP","3","Anthracnose",0
"5906","19","December","CRP","3","CRust",0
"5907","19","December","CRP","3","Rhiz",0
"5908","19","December","CRP","5","Anthracnose",0
"5909","19","December","CRP","5","CRust",0
